,epoch,loss,time
0,1,4.599647521972656,1610
1,2,4.203117370605469,1610
2,3,3.3249096870422363,1610
3,4,3.108405590057373,1610
4,5,3.0624163150787354,1610
5,6,3.0124330520629883,1610
6,7,2.9691989421844482,1610
7,8,2.9094316959381104,1610
8,9,2.8621606826782227,1610
9,10,2.812638759613037,1610
10,11,2.761399984359741,1610
11,12,2.7090585231781006,1610
12,13,2.681509017944336,1610
13,14,2.6075236797332764,1610
14,15,2.616982936859131,1610
15,16,2.576038122177124,1610
16,17,2.5384886264801025,1610
17,18,2.5121407508850098,1610
18,19,2.4867846965789795,1610
19,20,2.48299503326416,1610
20,21,2.442664384841919,1610
21,22,2.432856798171997,1610
22,23,2.4164228439331055,1610
23,24,2.403249979019165,1610
24,25,2.3744735717773438,1610
25,26,2.3794658184051514,1610
26,27,2.3482377529144287,1610
27,28,2.3437788486480713,1610
28,29,2.3268187046051025,1610
29,30,2.3177876472473145,1610
30,31,2.2915701866149902,1610
31,32,2.2937257289886475,1610
32,33,2.2812535762786865,1610
33,34,2.258340835571289,1610
34,35,2.2568752765655518,1610
35,36,2.2489969730377197,1610
36,37,2.2430691719055176,1610
37,38,2.2081079483032227,1610
38,39,2.237778663635254,1610
39,40,2.20231294631958,1610
40,41,2.1989924907684326,1610
41,42,2.1704771518707275,1610
42,43,2.1494572162628174,1610
43,44,2.1640684604644775,1610
44,45,2.1364152431488037,1610
45,46,2.131957769393921,1610
46,47,2.1298515796661377,1610
47,48,2.0859451293945312,1610
48,49,2.1141717433929443,1610
49,50,2.101227283477783,1610
50,51,2.0855815410614014,1610
51,52,2.0757243633270264,1610
52,53,2.0774004459381104,1610
53,54,2.0437841415405273,1610
54,55,2.0578629970550537,1610
55,56,2.023106336593628,1610
56,57,2.0455095767974854,1610
57,58,2.036391019821167,1610
58,59,2.0343141555786133,1610
59,60,2.008378744125366,1610
60,61,2.0041210651397705,1610
61,62,2.0082154273986816,1610
62,63,2.012423515319824,1610
63,64,1.9890847206115723,1610
64,65,1.973949670791626,1610
65,66,1.9703211784362793,1610
66,67,1.9591894149780273,1610
67,68,1.9469847679138184,1610
68,69,1.9668123722076416,1610
69,70,1.978014349937439,1610
70,71,1.9363280534744263,1610
71,72,1.9372183084487915,1610
72,73,1.9396352767944336,1610
73,74,1.9162296056747437,1610
74,75,1.9364618062973022,1610
75,76,1.900349497795105,1610
76,77,1.9232995510101318,1610
77,78,1.9083977937698364,1610
78,79,1.9408304691314697,1610
79,80,1.9050272703170776,1610
80,81,1.8848389387130737,1610
81,82,1.878172755241394,1610
82,83,1.8881303071975708,1610
83,84,1.8838378190994263,1610
84,85,1.891581416130066,1610
85,86,1.8726589679718018,1610
86,87,1.8739449977874756,1610
87,88,1.862684726715088,1610
88,89,1.8451552391052246,1610
89,90,1.8663488626480103,1610
90,91,1.85513174533844,1610
91,92,1.843745231628418,1610
92,93,1.838447093963623,1610
93,94,1.862750768661499,1610
94,95,1.833170771598816,1610
95,96,1.8686436414718628,1610
96,97,1.8259153366088867,1610
97,98,1.8553332090377808,1610
98,99,1.8336519002914429,1610
99,100,1.8276920318603516,1610
100,101,1.8278238773345947,1610
101,102,1.8315410614013672,1610
102,103,1.8251148462295532,1610
103,104,1.8254199028015137,1610
104,105,1.797473669052124,1610
105,106,1.8129481077194214,1610
106,107,1.8174664974212646,1610
107,108,1.8171273469924927,1610
108,109,1.794623851776123,1610
109,110,1.8050684928894043,1610
110,111,1.7844072580337524,1610
111,112,1.774269938468933,1610
112,113,1.8089531660079956,1610
113,114,1.811928629875183,1610
114,115,1.7709455490112305,1610
115,116,1.7997558116912842,1610
116,117,1.783347487449646,1610
117,118,1.7473464012145996,1610
118,119,1.794843077659607,1610
119,120,1.7567596435546875,1610
120,121,1.7876092195510864,1610
121,122,1.7844651937484741,1610
122,123,1.7867475748062134,1610
123,124,1.7721973657608032,1610
124,125,1.7720445394515991,1610
125,126,1.7647515535354614,1610
126,127,1.7687960863113403,1610
127,128,1.7411178350448608,1610
128,129,1.757515549659729,1610
129,130,1.7580431699752808,1610
130,131,1.7502224445343018,1610
131,132,1.73357355594635,1610
132,133,1.7672845125198364,1610
133,134,1.7476110458374023,1610
134,135,1.745636224746704,1610
135,136,1.7375502586364746,1610
136,137,1.7360252141952515,1610
137,138,1.71999192237854,1610
138,139,1.7358242273330688,1610
139,140,1.7227479219436646,1610
140,141,1.7274149656295776,1610
141,142,1.7273635864257812,1610
142,143,1.7136166095733643,1610
143,144,1.7390633821487427,1610
144,145,1.7239755392074585,1610
