,epoch,loss,time
0,1,4.6764960289001465,1401
1,2,4.215870380401611,1401
2,3,3.5709147453308105,1401
3,4,3.0676510334014893,1401
4,5,2.9082894325256348,1401
5,6,2.8242931365966797,1401
6,7,2.7743935585021973,1401
7,8,2.7077701091766357,1401
8,9,2.645944118499756,1401
9,10,2.6014416217803955,1401
10,11,2.5912420749664307,1401
11,12,2.5333452224731445,1401
12,13,2.5062618255615234,1401
13,14,2.4816806316375732,1401
14,15,2.484638214111328,1401
15,16,2.4452574253082275,1401
16,17,2.4283359050750732,1401
17,18,2.414191484451294,1401
18,19,2.397942543029785,1401
19,20,2.3624517917633057,1401
20,21,2.3560631275177,1401
21,22,2.3465752601623535,1401
22,23,2.330336570739746,1401
23,24,2.313524007797241,1401
24,25,2.3042514324188232,1401
25,26,2.284698486328125,1401
26,27,2.2741568088531494,1401
27,28,2.2580881118774414,1401
28,29,2.2381181716918945,1401
29,30,2.2322041988372803,1401
30,31,2.2106354236602783,1401
31,32,2.2063610553741455,1401
32,33,2.2103657722473145,1401
33,34,2.188626527786255,1401
34,35,2.202148914337158,1401
35,36,2.1875526905059814,1401
36,37,2.173828601837158,1401
37,38,2.165853500366211,1401
38,39,2.136282205581665,1401
39,40,2.122859239578247,1401
40,41,2.1218698024749756,1401
41,42,2.110212564468384,1401
42,43,2.1017661094665527,1401
43,44,2.0973501205444336,1401
44,45,2.0908772945404053,1401
45,46,2.071835994720459,1401
46,47,2.0655922889709473,1401
47,48,2.0766584873199463,1401
48,49,2.0762908458709717,1401
49,50,2.04834246635437,1401
50,51,2.0483028888702393,1401
51,52,2.051659107208252,1401
52,53,2.038454294204712,1401
53,54,2.021043300628662,1401
54,55,2.0237245559692383,1401
55,56,2.0109925270080566,1401
56,57,2.0220932960510254,1401
57,58,1.9780243635177612,1401
58,59,2.0185141563415527,1401
59,60,1.9961844682693481,1401
60,61,1.991669774055481,1401
61,62,2.005185604095459,1401
62,63,1.987890601158142,1401
63,64,1.9655513763427734,1401
64,65,1.9588842391967773,1401
65,66,1.9611021280288696,1401
66,67,1.9694486856460571,1401
67,68,1.964449167251587,1401
68,69,1.943150281906128,1401
69,70,1.9350621700286865,1401
70,71,1.9355241060256958,1401
71,72,1.953401803970337,1401
72,73,1.9462608098983765,1401
73,74,1.9364583492279053,1401
74,75,1.9135189056396484,1401
75,76,1.913366675376892,1401
76,77,1.9010099172592163,1401
77,78,1.9294276237487793,1401
78,79,1.9158602952957153,1401
79,80,1.9258019924163818,1401
80,81,1.9099314212799072,1401
81,82,1.926960825920105,1401
82,83,1.9177271127700806,1401
83,84,1.9151908159255981,1401
84,85,1.890004277229309,1401
85,86,1.8844317197799683,1401
86,87,1.897060751914978,1401
87,88,1.885632872581482,1401
88,89,1.858023762702942,1401
89,90,1.8824727535247803,1401
90,91,1.8682730197906494,1401
91,92,1.8810392618179321,1401
92,93,1.862038493156433,1401
93,94,1.8762404918670654,1401
94,95,1.8678851127624512,1401
95,96,1.8684322834014893,1401
96,97,1.8610093593597412,1401
97,98,1.8784066438674927,1401
98,99,1.8558945655822754,1401
99,100,1.8654096126556396,1401
100,101,1.8703956604003906,1401
101,102,1.8419462442398071,1401
102,103,1.8401243686676025,1401
103,104,1.8406906127929688,1401
104,105,1.8455595970153809,1401
105,106,1.8491731882095337,1401
106,107,1.8515881299972534,1401
107,108,1.8396848440170288,1401
108,109,1.8371984958648682,1401
109,110,1.8474851846694946,1401
110,111,1.8196951150894165,1401
111,112,1.824210286140442,1401
112,113,1.8340094089508057,1401
113,114,1.8220479488372803,1401
114,115,1.8275054693222046,1401
115,116,1.8407642841339111,1401
116,117,1.8215914964675903,1401
117,118,1.8308054208755493,1401
118,119,1.8155913352966309,1401
119,120,1.804823875427246,1401
120,121,1.8026883602142334,1401
121,122,1.8083966970443726,1401
122,123,1.8168554306030273,1401
123,124,1.8047285079956055,1401
124,125,1.803832769393921,1401
125,126,1.8145321607589722,1401
126,127,1.805084228515625,1401
127,128,1.7976716756820679,1401
128,129,1.792553424835205,1401
129,130,1.7863187789916992,1401
130,131,1.8031198978424072,1401
131,132,1.809975266456604,1401
132,133,1.7965134382247925,1401
133,134,1.784183144569397,1401
134,135,1.793373703956604,1401
135,136,1.788722038269043,1401
136,137,1.7761094570159912,1401
137,138,1.779211401939392,1401
138,139,1.7917799949645996,1401
139,140,1.777738094329834,1401
140,141,1.78715980052948,1401
141,142,1.7918123006820679,1401
142,143,1.7696969509124756,1401
143,144,1.770619511604309,1401
144,145,1.8136801719665527,1401
145,146,1.7667274475097656,1401
146,147,1.8013241291046143,1401
147,148,1.7708173990249634,1401
148,149,1.7614556550979614,1401
149,150,1.7848567962646484,1401
150,151,1.7657784223556519,1401
151,152,1.7735249996185303,1401
152,153,1.7768715620040894,1401
153,154,1.7699579000473022,1401
154,155,1.7639384269714355,1401
155,156,1.7716370820999146,1401
156,157,1.7616384029388428,1401
157,158,1.754892349243164,1401
158,159,1.780068039894104,1401
159,160,1.7571204900741577,1401
160,161,1.762176275253296,1401
161,162,1.7709074020385742,1401
162,163,1.7575411796569824,1401
163,164,1.7429288625717163,1401
164,165,1.7593858242034912,1401
165,166,1.7511438131332397,1401
166,167,1.748850703239441,1401
167,168,1.734653115272522,1401
168,169,1.7449309825897217,1401
169,170,1.768699049949646,1401
170,171,1.7518601417541504,1401
171,172,1.748258352279663,1401
172,173,1.770574927330017,1401
173,174,1.7542451620101929,1401
174,175,1.7481024265289307,1401
175,176,1.7510802745819092,1401
176,177,1.7543654441833496,1401
177,178,1.7398961782455444,1401
178,179,1.7318698167800903,1401
179,180,1.7669929265975952,1401
180,181,1.7464642524719238,1401
181,182,1.7677266597747803,1401
182,183,1.739557147026062,1401
183,184,1.7203501462936401,1401
184,185,1.7572447061538696,1401
185,186,1.7437207698822021,1401
186,187,1.7358399629592896,1401
187,188,1.7478705644607544,1401
188,189,1.7418906688690186,1401
189,190,1.7421778440475464,1401
190,191,1.7343188524246216,1401
191,192,1.7267615795135498,1401
192,193,1.7260099649429321,1401
193,194,1.7348626852035522,1401
194,195,1.7374895811080933,1401
195,196,1.712868332862854,1401
196,197,1.7433104515075684,1401
197,198,1.7314777374267578,1401
198,199,1.7142630815505981,1401
199,200,1.7325859069824219,1401
200,201,1.7273379564285278,1401
201,202,1.741860270500183,1401
202,203,1.7266895771026611,1401
203,204,1.733709692955017,1401
204,205,1.7253159284591675,1401
205,206,1.7183622121810913,1401
206,207,1.7236536741256714,1401
207,208,1.6939780712127686,1401
208,209,1.7165385484695435,1401
209,210,1.7252832651138306,1401
210,211,1.7278963327407837,1401
211,212,1.7422395944595337,1401
212,213,1.7079819440841675,1401
213,214,1.7227668762207031,1401
214,215,1.7174805402755737,1401
215,216,1.715136170387268,1401
216,217,1.7219741344451904,1401
217,218,1.7127467393875122,1401
218,219,1.7090569734573364,1401
219,220,1.6994799375534058,1401
220,221,1.7243309020996094,1401
221,222,1.700688123703003,1401
222,223,1.7088713645935059,1401
223,224,1.6978811025619507,1401
224,225,1.7098335027694702,1401
225,226,1.70651376247406,1401
226,227,1.689581274986267,1401
227,228,1.6977828741073608,1401
228,229,1.7057056427001953,1401
229,230,1.703747272491455,1401
230,231,1.6978363990783691,1401
231,232,1.6803563833236694,1401
232,233,1.7014306783676147,1401
233,234,1.698342204093933,1401
234,235,1.7035107612609863,1401
235,236,1.6911441087722778,1401
236,237,1.707284927368164,1401
237,238,1.7032582759857178,1401
238,239,1.7078402042388916,1401
239,240,1.7015153169631958,1401
240,241,1.6926804780960083,1401
241,242,1.6725791692733765,1401
242,243,1.6826108694076538,1401
243,244,1.697355031967163,1401
244,245,1.7012221813201904,1401
245,246,1.6959506273269653,1401
246,247,1.7117466926574707,1401
247,248,1.6992228031158447,1401
248,249,1.7000887393951416,1401
249,250,1.6881846189498901,1401
250,251,1.7137478590011597,1401
251,252,1.7172497510910034,1401
252,253,1.6961640119552612,1401
253,254,1.6933091878890991,1401
254,255,1.685499668121338,1401
255,256,1.696371078491211,1401
256,257,1.6995739936828613,1401
257,258,1.7045493125915527,1401
258,259,1.6844285726547241,1401
259,260,1.7158921957015991,1401
260,261,1.685484528541565,1401
261,262,1.7073801755905151,1401
262,263,1.6894999742507935,1401
263,264,1.6998335123062134,1401
264,265,1.6967811584472656,1401
265,266,1.6823620796203613,1401
266,267,1.6957045793533325,1401
267,268,1.6843234300613403,1401
268,269,1.686875581741333,1401
269,270,1.7029836177825928,1401
270,271,1.6820886135101318,1401
271,272,1.6942929029464722,1401
272,273,1.6918631792068481,1401
273,274,1.6890286207199097,1401
274,275,1.6752251386642456,1401
275,276,1.6920193433761597,1401
276,277,1.6982351541519165,1401
277,278,1.6932419538497925,1401
278,279,1.6845921277999878,1401
279,280,1.6876280307769775,1401
280,281,1.6838120222091675,1401
281,282,1.6954731941223145,1401
