,epoch,loss,time
0,1,4.5875043869018555,1704
1,2,4.480158805847168,1704
2,3,4.355781555175781,1704
3,4,4.189961910247803,1704
4,5,3.9776127338409424,1704
5,6,3.757107734680176,1704
6,7,3.5757691860198975,1704
7,8,3.42037296295166,1704
8,9,3.3072421550750732,1704
9,10,3.2456371784210205,1704
10,11,3.197899341583252,1704
11,12,3.1485772132873535,1704
12,13,3.1189112663269043,1704
13,14,3.1145336627960205,1704
14,15,3.1041014194488525,1704
15,16,3.0968220233917236,1704
16,17,3.0877153873443604,1704
17,18,3.0850229263305664,1704
18,19,3.0842654705047607,1704
19,20,3.086338996887207,1704
20,21,3.0753066539764404,1704
21,22,3.059325695037842,1704
22,23,3.0603020191192627,1704
23,24,3.065185546875,1704
24,25,3.075643539428711,1704
25,26,3.0524468421936035,1704
26,27,3.082123279571533,1704
27,28,3.070774555206299,1704
28,29,3.074512004852295,1704
29,30,3.061500072479248,1704
30,31,3.0444209575653076,1704
31,32,3.0574634075164795,1704
32,33,3.0498082637786865,1704
33,34,3.0403096675872803,1704
34,35,3.056696653366089,1704
35,36,3.050044536590576,1704
36,37,3.0584518909454346,1704
37,38,3.058471918106079,1704
38,39,3.0554091930389404,1704
39,40,3.0465872287750244,1704
40,41,3.04144549369812,1704
41,42,3.0594868659973145,1704
42,43,3.053941249847412,1704
43,44,3.0476787090301514,1704
44,45,3.049468517303467,1704
45,46,3.0502095222473145,1704
46,47,3.04367733001709,1704
47,48,3.0583770275115967,1704
48,49,3.04109787940979,1704
49,50,3.045549154281616,1704
50,51,3.0506844520568848,1704
51,52,3.0522782802581787,1704
52,53,3.038736581802368,1704
53,54,3.054271697998047,1704
54,55,3.047611951828003,1704
55,56,3.0475194454193115,1704
56,57,3.050053596496582,1704
57,58,3.036433458328247,1704
58,59,3.040989637374878,1704
59,60,3.0499768257141113,1704
60,61,3.043140172958374,1704
61,62,3.0457377433776855,1704
62,63,3.044222593307495,1704
63,64,3.04944109916687,1704
64,65,3.0383005142211914,1704
65,66,3.0417425632476807,1704
66,67,3.048895835876465,1704
67,68,3.0565195083618164,1704
68,69,3.062372922897339,1704
69,70,3.0390751361846924,1704
70,71,3.04046368598938,1704
71,72,3.0401885509490967,1704
72,73,3.0408167839050293,1704
73,74,3.045973539352417,1704
74,75,3.0338168144226074,1704
75,76,3.0446126461029053,1704
76,77,3.0405492782592773,1704
77,78,3.0431549549102783,1704
78,79,3.0359654426574707,1704
79,80,3.0418264865875244,1704
80,81,3.054506540298462,1704
81,82,3.0411345958709717,1704
82,83,3.04537296295166,1704
83,84,3.0149691104888916,1704
84,85,3.0157759189605713,1704
85,86,3.014021158218384,1704
86,87,3.0102226734161377,1704
87,88,3.0106325149536133,1704
88,89,3.010281562805176,1704
89,90,2.9992833137512207,1704
90,91,3.006366014480591,1704
91,92,2.993722677230835,1704
92,93,2.988931894302368,1704
93,94,2.9821386337280273,1704
94,95,2.975013017654419,1704
95,96,2.9820175170898438,1704
96,97,2.977982521057129,1704
97,98,2.9472496509552,1704
98,99,2.952507972717285,1704
99,100,2.9516890048980713,1704
100,101,2.944575071334839,1704
101,102,2.943542957305908,1704
102,103,2.939544677734375,1704
103,104,2.9315037727355957,1704
104,105,2.9433679580688477,1704
105,106,2.934603452682495,1704
106,107,2.916536569595337,1704
107,108,2.9245827198028564,1704
108,109,2.9174184799194336,1704
109,110,2.9254770278930664,1704
110,111,2.9193532466888428,1704
111,112,2.9204487800598145,1704
112,113,2.904066801071167,1704
113,114,2.901895046234131,1704
114,115,2.9055798053741455,1704
115,116,2.903823137283325,1704
116,117,2.898621082305908,1704
117,118,2.903043508529663,1704
118,119,2.894169807434082,1704
119,120,2.914067506790161,1704
120,121,2.892956495285034,1704
121,122,2.8966264724731445,1704
122,123,2.894139289855957,1704
123,124,2.890458345413208,1704
124,125,2.8873775005340576,1704
125,126,2.891916036605835,1704
126,127,2.873605251312256,1704
127,128,2.888864040374756,1704
128,129,2.8874754905700684,1704
129,130,2.883101224899292,1704
130,131,2.881410837173462,1704
131,132,2.875600814819336,1704
132,133,2.884161949157715,1704
133,134,2.887218475341797,1704
134,135,2.875868558883667,1704
135,136,2.895658254623413,1704
136,137,2.8697948455810547,1704
137,138,2.8755853176116943,1704
138,139,2.8812315464019775,1704
139,140,2.88619327545166,1704
140,141,2.872192859649658,1704
141,142,2.8639307022094727,1704
142,143,2.8796794414520264,1704
143,144,2.8864877223968506,1704
144,145,2.884528398513794,1704
145,146,2.8828184604644775,1704
146,147,2.8802504539489746,1704
147,148,2.8784987926483154,1704
148,149,2.8737118244171143,1704
149,150,2.8677592277526855,1704
150,151,2.8696441650390625,1704
151,152,2.888953447341919,1704
152,153,2.874119520187378,1704
153,154,2.867676258087158,1704
154,155,2.873133420944214,1704
155,156,2.8708903789520264,1704
156,157,2.8657610416412354,1704
157,158,2.8744287490844727,1704
158,159,2.8754329681396484,1704
159,160,2.868687152862549,1704
160,161,2.8867201805114746,1704
161,162,2.869553565979004,1704
162,163,2.873950481414795,1704
163,164,2.876265287399292,1704
164,165,2.8710968494415283,1704
165,166,2.874837636947632,1704
166,167,2.868452310562134,1704
167,168,2.876264810562134,1704
168,169,2.8739724159240723,1704
169,170,2.877878427505493,1704
170,171,2.8700835704803467,1704
171,172,2.8723623752593994,1704
172,173,2.892615556716919,1704
173,174,2.868567943572998,1704
174,175,2.871807098388672,1704
175,176,2.878441333770752,1704
176,177,2.8791027069091797,1704
177,178,2.877214193344116,1704
178,179,2.8608293533325195,1704
179,180,2.870265245437622,1704
180,181,2.871670722961426,1704
181,182,2.874746084213257,1704
182,183,2.8793861865997314,1704
183,184,2.8791399002075195,1704
184,185,2.872610330581665,1704
185,186,2.873178720474243,1704
186,187,2.870058298110962,1704
187,188,2.8739840984344482,1704
188,189,2.8893280029296875,1704
189,190,2.8820745944976807,1704
190,191,2.865612030029297,1704
191,192,2.8691728115081787,1704
192,193,2.8731296062469482,1704
193,194,2.873598575592041,1704
194,195,2.8675389289855957,1704
195,196,2.870460033416748,1704
196,197,2.8568642139434814,1704
197,198,2.876274585723877,1704
198,199,2.8556511402130127,1704
199,200,2.8663170337677,1704
200,201,2.8720321655273438,1704
201,202,2.882695436477661,1704
202,203,2.8724541664123535,1704
203,204,2.8690524101257324,1704
204,205,2.864919424057007,1704
205,206,2.8638718128204346,1704
206,207,2.8786938190460205,1704
207,208,2.874009847640991,1704
208,209,2.8673882484436035,1704
209,210,2.8528692722320557,1704
210,211,2.873274564743042,1704
211,212,2.8523170948028564,1704
212,213,2.859175682067871,1704
213,214,2.8595924377441406,1704
214,215,2.8777363300323486,1704
215,216,2.860762357711792,1704
216,217,2.8687331676483154,1704
217,218,2.8591148853302,1704
218,219,2.8848073482513428,1704
219,220,2.8696084022521973,1704
220,221,2.862657070159912,1704
221,222,2.8561360836029053,1704
222,223,2.8556151390075684,1704
223,224,2.8799667358398438,1704
224,225,2.852217674255371,1704
225,226,2.8733232021331787,1704
226,227,2.8648488521575928,1704
227,228,2.8637008666992188,1704
228,229,2.8641512393951416,1704
229,230,2.863762140274048,1704
230,231,2.86165189743042,1704
231,232,2.864248275756836,1704
232,233,2.869436502456665,1704
233,234,2.8736257553100586,1704
234,235,2.858734607696533,1704
235,236,2.864090919494629,1704
236,237,2.8589348793029785,1704
237,238,2.8622970581054688,1704
238,239,2.8691585063934326,1704
239,240,2.8578736782073975,1704
240,241,2.8614354133605957,1704
241,242,2.872243642807007,1704
242,243,2.8599772453308105,1704
243,244,2.8635671138763428,1704
244,245,2.8621816635131836,1704
245,246,2.8523049354553223,1704
246,247,2.859086751937866,1704
247,248,2.8550126552581787,1704
248,249,2.853339672088623,1704
249,250,2.8597476482391357,1704
250,251,2.8604888916015625,1704
251,252,2.8495728969573975,1704
252,253,2.878784418106079,1704
253,254,2.865931272506714,1704
254,255,2.859438180923462,1704
255,256,2.8746092319488525,1704
256,257,2.860257863998413,1704
257,258,2.8579607009887695,1704
258,259,2.8674886226654053,1704
259,260,2.8542044162750244,1704
260,261,2.872685670852661,1704
261,262,2.855015277862549,1704
262,263,2.858632802963257,1704
263,264,2.8671813011169434,1704
264,265,2.852583885192871,1704
265,266,2.8593499660491943,1704
266,267,2.8748719692230225,1704
267,268,2.875548839569092,1704
268,269,2.8706352710723877,1704
269,270,2.8547682762145996,1704
270,271,2.857044219970703,1704
271,272,2.8637404441833496,1704
272,273,2.8497140407562256,1704
273,274,2.865057945251465,1704
274,275,2.867743492126465,1704
275,276,2.8546180725097656,1704
276,277,2.8608860969543457,1704
277,278,2.8667755126953125,1704
278,279,2.8585636615753174,1704
279,280,2.882011651992798,1704
280,281,2.8614680767059326,1704
281,282,2.861921548843384,1704
282,283,2.863988161087036,1704
283,284,2.8619096279144287,1704
284,285,2.8467628955841064,1704
285,286,2.860011577606201,1704
286,287,2.859907865524292,1704
287,288,2.8529961109161377,1704
288,289,2.8540735244750977,1704
289,290,2.8448119163513184,1704
290,291,2.848841428756714,1704
291,292,2.8452699184417725,1704
292,293,2.854815721511841,1704
293,294,2.863358974456787,1704
294,295,2.8444836139678955,1704
295,296,2.8571486473083496,1704
296,297,2.861534595489502,1704
297,298,2.869757652282715,1704
298,299,2.8536484241485596,1704
299,300,2.8604283332824707,1704
300,301,2.852116346359253,1704
301,302,2.8527398109436035,1704
302,303,2.8481619358062744,1704
303,304,2.8448753356933594,1704
304,305,2.879716396331787,1704
305,306,2.8406982421875,1704
306,307,2.853896141052246,1704
307,308,2.8504478931427,1704
308,309,2.8427951335906982,1704
309,310,2.839097738265991,1704
310,311,2.85036563873291,1704
311,312,2.8330297470092773,1704
312,313,2.837355375289917,1704
